Lead_0,Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10
-735.311609959978,-547.9159994123751,-461.647464080764,-499.628019518677,-590.567197029053,-716.1112298566406,-529.6193077142979,-568.7107588302558,-724.7097112961629,-605.2023997331866,-432.6603660215145
-735.311609959978,-547.9159994123751,-461.647464080764,-499.628019518677,-590.567197029053,-716.1112298566406,-529.6193077142979,-568.7107588302558,-724.7097112961629,-605.2023997331866,-432.6603660215145
-737.753016209978,-547.9159994123751,-461.647464080764,-499.628019518677,-590.567197029053,-716.1112298566406,-529.6193077142979,-568.7107588302558,-724.7097112961629,-605.2023997331866,-432.6603660215145
-737.753016209978,-547.9159994123751,-461.647464080764,-494.745207018677,-590.567197029053,-716.1112298566406,-529.6193077142979,-568.7107588302558,-724.7097112961629,-605.2023997331866,-432.6603660215145
-737.753016209978,-547.9159994123751,-461.647464080764,-494.745207018677,-590.567197029053,-716.1112298566406,-536.9435264642979,-566.2693525802558,-724.7097112961629,-605.2023997331866,-432.6603660215145
-737.753016209978,-550.3574056623751,-464.088870330764,-492.303800768677,-585.684384529053,-716.1112298566406,-536.9435264642979,-566.2693525802558,-722.2683050461629,-602.7609934831866,-430.2189597715145
-735.311609959978,-550.3574056623751,-464.088870330764,-492.303800768677,-585.684384529053,-713.6698236066406,-541.8263389642979,-563.8279463302558,-722.2683050461629,-602.7609934831866,-430.2189597715145
-735.311609959978,-550.3574056623751,-464.088870330764,-492.303800768677,-585.684384529053,-716.1112298566406,-541.8263389642979,-563.8279463302558,-722.2683050461629,-602.7609934831866,-430.2189597715145
-735.311609959978,-550.3574056623751,-464.088870330764,-492.303800768677,-585.684384529053,-716.1112298566406,-541.8263389642979,-563.8279463302558,-722.2683050461629,-602.7609934831866,-432.6603660215145
-735.311609959978,-550.3574056623751,-464.088870330764,-492.303800768677,-585.684384529053,-716.1112298566406,-541.8263389642979,-563.8279463302558,-722.2683050461629,-602.7609934831866,-432.6603660215145
-735.311609959978,-550.3574056623751,-466.530276580764,-497.186613268677,-585.684384529053,-716.1112298566406,-541.8263389642979,-563.8279463302558,-722.2683050461629,-602.7609934831866,-432.6603660215145
-737.753016209978,-550.3574056623751,-466.530276580764,-497.186613268677,-583.242978279053,-711.2284173566406,-544.2677452142979,-563.8279463302558,-722.2683050461629,-602.7609934831866,-432.6603660215145
-737.753016209978,-552.7988119123751,-468.971682830764,-489.862394518677,-583.242978279053,-711.2284173566406,-544.2677452142979,-561.3865400802558,-719.8268987961629,-600.3195872331866,-432.6603660215145
-737.753016209978,-552.7988119123751,-468.971682830764,-489.862394518677,-580.801572029053,-716.1112298566406,-539.3849327142979,-561.3865400802558,-719.8268987961629,-600.3195872331866,-432.6603660215145
-737.753016209978,-552.7988119123751,-468.971682830764,-487.420988268677,-580.801572029053,-716.1112298566406,-539.3849327142979,-561.3865400802558,-719.8268987961629,-600.3195872331866,-432.6603660215145
-737.753016209978,-552.7988119123751,-468.971682830764,-487.420988268677,-580.801572029053,-716.1112298566406,-539.3849327142979,-561.3865400802558,-717.3854925461629,-600.3195872331866,-432.6603660215145
-737.753016209978,-552.7988119123751,-468.971682830764,-487.420988268677,-580.801572029053,-716.1112298566406,-539.3849327142979,-561.3865400802558,-717.3854925461629,-600.3195872331866,-432.6603660215145
-735.311609959978,-550.3574056623751,-466.530276580764,-487.420988268677,-580.801572029053,-716.1112298566406,-539.3849327142979,-561.3865400802558,-717.3854925461629,-602.7609934831866,-430.2189597715145
-735.311609959978,-550.3574056623751,-466.530276580764,-487.420988268677,-585.684384529053,-711.2284173566406,-539.3849327142979,-561.3865400802558,-717.3854925461629,-602.7609934831866,-427.7775535215145
-732.870203709978,-547.9159994123751,-468.971682830764,-489.862394518677,-585.684384529053,-711.2284173566406,-539.3849327142979,-558.9451338302558,-714.9440862961629,-600.3195872331866,-425.3361472715145
-735.311609959978,-547.9159994123751,-468.971682830764,-489.862394518677,-583.242978279053,-716.1112298566406,-539.3849327142979,-558.9451338302558,-714.9440862961629,-600.3195872331866,-425.3361472715145
-735.311609959978,-547.9159994123751,-468.971682830764,-487.420988268677,-583.242978279053,-716.1112298566406,-539.3849327142979,-558.9451338302558,-714.9440862961629,-600.3195872331866,-425.3361472715145
-735.311609959978,-547.9159994123751,-468.971682830764,-487.420988268677,-583.242978279053,-716.1112298566406,-539.3849327142979,-558.9451338302558,-714.9440862961629,-602.7609934831866,-425.3361472715145
-735.311609959978,-547.9159994123751,-468.971682830764,-487.420988268677,-583.242978279053,-716.1112298566406,-539.3849327142979,-558.9451338302558,-714.9440862961629,-602.7609934831866,-425.3361472715145
-735.311609959978,-543.0331869123751,-468.971682830764,-487.420988268677,-583.242978279053,-716.1112298566406,-539.3849327142979,-558.9451338302558,-714.9440862961629,-602.7609934831866,-420.4533347715145
-735.311609959978,-543.0331869123751,-468.971682830764,-484.979582018677,-578.360165779053,-720.9940423566406,-539.3849327142979,-558.9451338302558,-714.9440862961629,-602.7609934831866,-422.8947410215145
-737.753016209978,-538.1503744123751,-468.971682830764,-484.979582018677,-578.360165779053,-720.9940423566406,-536.9435264642979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-538.1503744123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-723.4354486066406,-539.3849327142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-533.2675619123751,-468.971682830764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
-737.753016209978,-530.8261556623751,-473.854495330764,-482.538175768677,-583.242978279053,-720.9940423566406,-534.5021202142979,-556.5037275802558,-712.5026800461629,-602.7609934831866,-422.8947410215145
